screen_name,created_at,tweet_id,text,extended_tweet,in_reply_to_screen_name,in_reply_to_status_id,retweet_count,favorite_count,truncated,language
Exelon,1/17/2020 15:04,1.21819E+18,"We’re excited to announce that Judy Rader has been named SVP, Corporate Affairs, Communications &amp; Philanthropy. Jud… https://t.co/B7j81F7O0p","We’re excited to announce that Judy Rader has been named SVP, Corporate Affairs, Communications &amp; Philanthropy. Jud… https://t.co/B7j81F7O0p",,,5,54,,en
Hasbro,2/22/2020 22:24,1.23134E+18,The just revealed #Hasbro #StarWars The Vintage Collection Boba Fett’s Slave I is now available for pre-order on… https://t.co/EO76nMLH1U,The just revealed #Hasbro #StarWars The Vintage Collection Boba Fett’s Slave I is now available for pre-order on… https://t.co/EO76nMLH1U,,,44,204,,en
MSCI_Inc,4/6/2020 18:40,1.24723E+18,One challenge facing investors is how to quantify the impact #ESG has had on their investment process. We took a lo… https://t.co/NKNENKWYz5,One challenge facing investors is how to quantify the impact #ESG has had on their investment process. We took a lo… https://t.co/NKNENKWYz5,,,1,1,,en
Fortinet,1/17/2020 19:00,1.21825E+18,"According to @KenXieFortinet: ""Cybersecurity competency must be embraced by individuals and organizations. Cybersec… https://t.co/FUOItVfNSP","According to @KenXieFortinet: ""Cybersecurity competency must be embraced by individuals and organizations. Cybersec… https://t.co/FUOItVfNSP",,,3,5,,en
Sysco,2/17/2020 18:44,1.22948E+18,We recently announced the closing of our inaugural Sustainability Bond issuance. Net proceeds from the $500 million… https://t.co/rxboHtBaoT,We recently announced the closing of our inaugural Sustainability Bond issuance. Net proceeds from the $500 million… https://t.co/rxboHtBaoT,,,2,3,,en
ROKAutomation,1/22/2020 13:17,1.21997E+18,Data got you down? Learn how FactoryTalk InnovationSuite blends advanced analytics with information from your MES t… https://t.co/xTpTEs2y6J,Data got you down? Learn how FactoryTalk InnovationSuite blends advanced analytics with information from your MES t… https://t.co/xTpTEs2y6J,,,0,3,,en
atmosenergy,4/21/2020 15:20,1.25262E+18,"Communities in Tennessee are ""digging into"" #NationalSafeDiggingMonth! Special thanks to @cityofmborotn, @CoJCTN an… https://t.co/eHJQ0Bs0Hp","Communities in Tennessee are ""digging into"" #NationalSafeDiggingMonth! Special thanks to @cityofmborotn, @CoJCTN an… https://t.co/eHJQ0Bs0Hp",,,1,2,,en
Gartner_inc,6/18/2020 14:30,1.27362E+18,"Serverless #computing is redefining the way enterprises build, consume and integrate #cloud-native applications. 💡… https://t.co/dWrHDlX8bP","Serverless #computing is redefining the way enterprises build, consume and integrate #cloud-native applications. 💡… https://t.co/dWrHDlX8bP",,,4,4,,en
CharlesSchwab,1/15/2020 14:45,1.21746E+18,Our very own Choiceology #podcast with @katy_milkman was named one of the best podcasts for investing in 2020 by… https://t.co/jZ9EoMGUHm,Our very own Choiceology #podcast with @katy_milkman was named one of the best podcasts for investing in 2020 by… https://t.co/jZ9EoMGUHm,,,3,11,,en
MMC_Global,5/20/2020 18:00,1.26317E+18,How can we adapt to the #NewNormal? #Business can adapt practices used by #humanitarian organizations to empower th… https://t.co/DQ2YSa9ysI,How can we adapt to the #NewNormal? #Business can adapt practices used by #humanitarian organizations to empower th… https://t.co/DQ2YSa9ysI,,,3,5,,en
MicronTech,4/25/2020 16:30,1.25409E+18,"That video conference you have in 15 minutes? ⏰ It’s made possible by #Micron products, more important now than eve… https://t.co/y3VmPjEaLU","That video conference you have in 15 minutes? ⏰ It’s made possible by #Micron products, more important now than eve… https://t.co/y3VmPjEaLU",,,2,10,,en
Citi,6/30/2020 14:00,1.27797E+18,"Recognizing the disproportionate impact that #COVID19 has had on communities of color in the U.S., #Citi Foundation… https://t.co/6UrUSicQ4k","Recognizing the disproportionate impact that #COVID19 has had on communities of color in the U.S., #Citi Foundation… https://t.co/6UrUSicQ4k",,,7,10,,en
MicrochipTech,5/4/2020 21:01,1.25741E+18,"Need to do more, but with less? The combination of low-power usage and high-precision capability makes the MCP603x… https://t.co/02eeTEIcuI","Need to do more, but with less? The combination of low-power usage and high-precision capability makes the MCP603x… https://t.co/02eeTEIcuI",,,2,12,,en
Verizon,5/4/2020 20:46,1.25741E+18,"Tomorrow night, watch @FaZeClan pros @NateHillTV and @FaZeSway give sportscaster @Buck and actor @TheOliverHudson a… https://t.co/Duml6dhFbH","Tomorrow night, watch @FaZeClan pros @NateHillTV and @FaZeSway give sportscaster @Buck and actor @TheOliverHudson a… https://t.co/Duml6dhFbH",,,32,254,,en
ICE_Markets,3/4/2020 14:15,1.23521E+18,"We saw record volumes across multiple products as investors hedge their risk in volatile markets 

See highlighted… https://t.co/xQYXC2GrYD","We saw record volumes across multiple products as investors hedge their risk in volatile markets 

See highlighted… https://t.co/xQYXC2GrYD",,,2,4,,en
jpmorgan,3/9/2020 17:42,1.23707E+18,"For Noelle Santos, opening her bookstore took guts and self-determination. This #WomensHistoryMonth, we’re saluting… https://t.co/JGxEtSI2qb","For Noelle Santos, opening her bookstore took guts and self-determination. This #WomensHistoryMonth, we’re saluting… https://t.co/JGxEtSI2qb",,,4,15,,en
JacobsConnects,5/9/2020 20:55,1.25923E+18,"4⃣ Keeping our clients’ customers informed when it matters most

+ 4 other ways we’re giving back to the places we… https://t.co/zQCfJa0AMa","4⃣ Keeping our clients’ customers informed when it matters most

+ 4 other ways we’re giving back to the places we… https://t.co/zQCfJa0AMa",,,0,2,,en
Paychex,6/16/2020 19:08,1.27297E+18,"Now, perhaps more than ever—making the right hire plays a crucial next step in moving your small business forward.… https://t.co/PNd3q5L4VT","Now, perhaps more than ever—making the right hire plays a crucial next step in moving your small business forward.… https://t.co/PNd3q5L4VT",,,1,1,,en
netflix,3/2/2020 17:21,1.23453E+18,I will never stop thinking about the fact that Jessica quoted the iconic Olsen Twins movie It Takes Two in the Love… https://t.co/bBQDtb7l7Z,I will never stop thinking about the fact that Jessica quoted the iconic Olsen Twins movie It Takes Two in the Love… https://t.co/bBQDtb7l7Z,,,613,5761,,en
Agilent,3/30/2020 20:14,1.24472E+18,Join #SelectScience #VirtualAnalyticalSummit 2020 for #Agilent Presentation: Purity and identity characterization o… https://t.co/6Fm55mdrAa,Join #SelectScience #VirtualAnalyticalSummit 2020 for #Agilent Presentation: Purity and identity characterization o… https://t.co/6Fm55mdrAa,,,3,6,,en
BankofAmerica,5/20/2020 23:10,1.26325E+18,"The smiling faces say it all, but the thank you goes to our partner @bgctnv. They are committed to continuing servi… https://t.co/QPb9rPI1kF","The smiling faces say it all, but the thank you goes to our partner @bgctnv. They are committed to continuing servi… https://t.co/QPb9rPI1kF",,,0,24,,en
GileadSciences,2/19/2020 13:36,1.23012E+18,"Gilead recently appointed Linda Higgins to head external innovation center, and today named Michael Quigley as head… https://t.co/aJ5wHfKUHm","Gilead recently appointed Linda Higgins to head external innovation center, and today named Michael Quigley as head… https://t.co/aJ5wHfKUHm",,,5,19,,en
Twitter,1/24/2020 13:35,1.2207E+18,don't forget to moisturize,don't forget to moisturize,,,23164,99211,,en
baxter_intl,1/27/2020 18:03,1.22186E+18,Supporting communities in need is our duty as a leading corporate citizen. Our hearts are with Australia and Puerto… https://t.co/fnEdTW0qTB,Supporting communities in need is our duty as a leading corporate citizen. Our hearts are with Australia and Puerto… https://t.co/fnEdTW0qTB,,,1,9,,en
Lennar,1/30/2020 23:21,1.22302E+18,Would it be nice to have this basement SPACE in your PLACE? #bonusroom #basementdecor https://t.co/xUzNMqPXVO https://t.co/FBlJ8EEHk4,Would it be nice to have this basement SPACE in your PLACE? #bonusroom #basementdecor https://t.co/xUzNMqPXVO https://t.co/FBlJ8EEHk4,,,0,9,,en
thermofisher,5/24/2020 16:30,1.26459E+18,"While away from the lab, #Connect2Science through our 3D Cancer #Spheroid and #Organoid e-learning module.… https://t.co/MRopyhbPTo","While away from the lab, #Connect2Science through our 3D Cancer #Spheroid and #Organoid e-learning module.… https://t.co/MRopyhbPTo",,,2,6,,en
Paycom,6/17/2020 22:39,1.27338E+18,"Caring for large groups of patients can be daunting, but the health care industry also faces challenges on the #HR… https://t.co/XGODE0stw0","Caring for large groups of patients can be daunting, but the health care industry also faces challenges on the #HR… https://t.co/XGODE0stw0",,,0,1,,en
unumnews,4/16/2020 20:44,1.25089E+18,Wellness expert Laurie Mitchell explains the importance of business and #HR leaders intentionally connecting with e… https://t.co/Dugv5LCuJz,Wellness expert Laurie Mitchell explains the importance of business and #HR leaders intentionally connecting with e… https://t.co/Dugv5LCuJz,,,19,1,,en
MonsterEnergy,4/4/2020 21:49,1.24656E+18,"Big @RobGronkowski is even mastering his craft for #CrushQuarantine 🤹‍♂️

#MonsterEnergy #Gronk #NFL #Football https://t.co/Y949fBfdS8","Big @RobGronkowski is even mastering his craft for #CrushQuarantine 🤹‍♂️

#MonsterEnergy #Gronk #NFL #Football https://t.co/Y949fBfdS8",,,12,114,,en
CHRobinson,3/13/2020 14:30,1.23847E+18,Retail consolidation is the way to get products where they need to be on time and in full. Our integration of Prime… https://t.co/BvDPTLSRad,Retail consolidation is the way to get products where they need to be on time and in full. Our integration of Prime… https://t.co/BvDPTLSRad,,,1,1,,en
Equinix,6/16/2020 14:45,1.2729E+18,Download our Distributed Security - Digital Edge Playbook and learn how industry leaders are distributing security… https://t.co/qLlKLjRVld,Download our Distributed Security - Digital Edge Playbook and learn how industry leaders are distributing security… https://t.co/qLlKLjRVld,,,0,1,,en
CabotOG,5/29/2020 18:45,1.26644E+18,Get those mail-in and absentee ballots in ASAP. They must be at the county election office by 8 pm on Tuesday. Find… https://t.co/qC9Yt8DJcv,Get those mail-in and absentee ballots in ASAP. They must be at the county election office by 8 pm on Tuesday. Find… https://t.co/qC9Yt8DJcv,,,0,0,,en
MicronTech,1/30/2020 22:00,1.223E+18,"SDC EMEA Conference attendees! On Feb 5, Micron Storage Field Application Engineer, Or Lapid, will be hosting a ses… https://t.co/PiL0gbAsg8","SDC EMEA Conference attendees! On Feb 5, Micron Storage Field Application Engineer, Or Lapid, will be hosting a ses… https://t.co/PiL0gbAsg8",,,1,2,,en
NetApp,3/14/2020 17:52,1.23889E+18,The new record for calculating Pi (π)? 31.4 trillion digits! The newest record holder? The #cloud via our partner… https://t.co/Wu1a4jUEd6,The new record for calculating Pi (π)? 31.4 trillion digits! The newest record holder? The #cloud via our partner… https://t.co/Wu1a4jUEd6,,,7,10,,en
IFF,1/20/2020 14:57,1.21927E+18,"We're on @CDP's #CDPAList for the 5th consecutive year! 
Discover our new approach to sustainability and what is no… https://t.co/xzVZrMZV3e","We're on @CDP's #CDPAList for the 5th consecutive year! 
Discover our new approach to sustainability and what is no… https://t.co/xzVZrMZV3e",,,3,12,,en
WhirlpoolCorp,6/10/2020 18:11,1.27078E+18,A1: You need to be creative with interior design in a smaller home to effectively take advantage of the space you h… https://t.co/rGtKO2qEgg,A1: You need to be creative with interior design in a smaller home to effectively take advantage of the space you h… https://t.co/rGtKO2qEgg,,,4,23,,en
Equinix,1/10/2020 19:03,1.21571E+18,See how the Equinix acquisition of Axtel data centers in Mexico will open up LATAM markets to the world.… https://t.co/XboxGU9T0k,See how the Equinix acquisition of Axtel data centers in Mexico will open up LATAM markets to the world.… https://t.co/XboxGU9T0k,,,1,1,,en
FedEx,1/22/2020 16:51,1.22003E+18,Have you received a suspicious text or e-mail that appears to be from us? Suspicious messages should be deleted wit… https://t.co/KnJeJ1qey6,Have you received a suspicious text or e-mail that appears to be from us? Suspicious messages should be deleted wit… https://t.co/KnJeJ1qey6,,,95,101,,en
CSX,4/27/2020 22:40,1.2549E+18,We salute CSX Police Agent Jim Finnegan who is currently serving as a #COVID19 #FrontlineResponder. Jim is a U.S. N… https://t.co/bjV5fWWXKc,We salute CSX Police Agent Jim Finnegan who is currently serving as a #COVID19 #FrontlineResponder. Jim is a U.S. N… https://t.co/bjV5fWWXKc,,,6,44,,en
LillyPad,3/22/2020 21:00,1.24183E+18,"Just in: Starting tomorrow, Lilly will offer free #COVID19 drive-through testing for Indianapolis-area health care… https://t.co/UL3PjefvPW","Just in: Starting tomorrow, Lilly will offer free #COVID19 drive-through testing for Indianapolis-area health care… https://t.co/UL3PjefvPW",,,424,740,,en
AbbottGlobal,2/11/2020 15:57,1.22726E+18,"Think science is boring? Well think again. 

It’s in everything we do. #WomeninSTEM https://t.co/JNAFJNQpmH","Think science is boring? Well think again. 

It’s in everything we do. #WomeninSTEM https://t.co/JNAFJNQpmH",,,7,20,,en
GallagherGlobal,6/23/2020 14:02,1.27543E+18,"Among these employers, there's a near even split between optional (25%) and mandatory (26%) approaches. Learn more.… https://t.co/WszsVjwHrq","Among these employers, there's a near even split between optional (25%) and mandatory (26%) approaches. Learn more.… https://t.co/WszsVjwHrq",,,2,4,,en
IntlPaperCo,5/20/2020 13:00,1.26309E+18,Food banks around the world are struggling and they need our help now more than ever. That's why we're donating 2 m… https://t.co/1JoV0fUF0U,Food banks around the world are struggling and they need our help now more than ever. That's why we're donating 2 m… https://t.co/1JoV0fUF0U,,,4,7,,en
GoldmanSachs,4/28/2020 18:29,1.2552E+18,"“Everyone has had to adopt a more millennial-like behavior, accelerating growth of what we call tech-enabled consum… https://t.co/FPKFs5IDvB","“Everyone has had to adopt a more millennial-like behavior, accelerating growth of what we call tech-enabled consum… https://t.co/FPKFs5IDvB",,,5,19,,en
InsidePMI,2/14/2020 14:59,1.22833E+18,"Love had a huge influence on Sergey’s decision to #Unsmoke.

Would giving up cigarettes be the perfect… https://t.co/CJRsldodIr","Love had a huge influence on Sergey’s decision to #Unsmoke.

Would giving up cigarettes be the perfect… https://t.co/CJRsldodIr",,,1,4,,en
CenturyLink,5/18/2020 22:00,1.2625E+18,We're proud to be ranked #143 on this year's #Fortune500 list! @Fortune https://t.co/o7reT3cZIW https://t.co/ggzvMmZvWC,We're proud to be ranked #143 on this year's #Fortune500 list! @Fortune https://t.co/o7reT3cZIW https://t.co/ggzvMmZvWC,,,10,20,,en
Verisk,2/21/2020 22:07,1.23098E+18,"As investment in #artificialintelligence skyrockets, society will need to tackle questions on how to balance the be… https://t.co/HGl4blcNHI","As investment in #artificialintelligence skyrockets, society will need to tackle questions on how to balance the be… https://t.co/HGl4blcNHI",,,0,4,,en
HormelFoods,5/19/2020 12:32,1.26272E+18,"Our newest addition to the NATURAL CHOICE® product line is made with real smoke and premium ingredients, so consume… https://t.co/v1dDEuixvY","Our newest addition to the NATURAL CHOICE® product line is made with real smoke and premium ingredients, so consume… https://t.co/v1dDEuixvY",,,0,3,,en
CDWCorp,6/17/2020 17:00,1.2733E+18,"Shouldn't you be getting more out of your technology? No matter where you are on your journey, CDW’s full lifecycle… https://t.co/AMXJxGRk9i","Shouldn't you be getting more out of your technology? No matter where you are on your journey, CDW’s full lifecycle… https://t.co/AMXJxGRk9i",,,1,0,,en
citrix,5/11/2020 17:27,1.2599E+18,Now how's THIS for a workspace! 🥶 https://t.co/Ah9pEHBXEf,Now how's THIS for a workspace! 🥶 https://t.co/Ah9pEHBXEf,,,3,14,,en
LiveNation,4/30/2020 19:00,1.25593E+18,"Find a comfy spot on the couch &amp; tune in with us to @JanelleMonae’s living room concert 🛋 🎶
ℹ️ 5:00pm PT/8:00pm ET… https://t.co/VdIKxgIXM6","Find a comfy spot on the couch &amp; tune in with us to @JanelleMonae’s living room concert 🛋 🎶
ℹ️ 5:00pm PT/8:00pm ET… https://t.co/VdIKxgIXM6",,,1,8,,en
Intuit,5/13/2020 17:11,1.26062E+18,"Just announced! Join our CTO, @mariannatessel for this year’s virtual @VentureBeat Transform 2020 and learn how Int… https://t.co/MNhCRmQ9qG","Just announced! Join our CTO, @mariannatessel for this year’s virtual @VentureBeat Transform 2020 and learn how Int… https://t.co/MNhCRmQ9qG",,,0,2,,en
MMC_Global,2/27/2020 17:00,1.23307E+18,Companies identified €1.22 trillion of new revenue opportunities from low-carbon goods and services. Find out what… https://t.co/SVeD8mLg6d,Companies identified €1.22 trillion of new revenue opportunities from low-carbon goods and services. Find out what… https://t.co/SVeD8mLg6d,,,4,1,,en
SPGlobal,4/13/2020 12:20,1.24967E+18,From @SPDJIndices: Why quality screening is now more important than ever after the enactment of the US stimulus bil… https://t.co/40335SVvkp,From @SPDJIndices: Why quality screening is now more important than ever after the enactment of the US stimulus bil… https://t.co/40335SVvkp,,,0,1,,en
FOXTV,1/28/2020 19:00,1.22223E+18,"Calling all Royals fans, I’ve got a treat for you. 
You are cordially invited to the #RoyalsInCrisis special TOMORR… https://t.co/G7VNtljYzI","Calling all Royals fans, I’ve got a treat for you. 
You are cordially invited to the #RoyalsInCrisis special TOMORR… https://t.co/G7VNtljYzI",,,3,19,,en
pfizer,4/30/2020 17:44,1.25592E+18,We are proud to announce our collaboration with @valnevaSE for a clinical-stage #LymeDisease vaccine. https://t.co/jxegXBU3GA,We are proud to announce our collaboration with @valnevaSE for a clinical-stage #LymeDisease vaccine. https://t.co/jxegXBU3GA,,,8,42,,en
Cisco,1/8/2020 20:03,1.215E+18,"With @GlblCtzn, we empower young people to become change makers for good. Meet the recent recipient of the Cisco Yo… https://t.co/A8P00mQvgp","With @GlblCtzn, we empower young people to become change makers for good. Meet the recent recipient of the Cisco Yo… https://t.co/A8P00mQvgp",,,7,46,,en
kimcorealty,4/23/2020 1:38,1.25314E+18,“When we see the Earth from space we see ourselves as a whole; we see the unity and not the divisions. It is such a… https://t.co/CJ8vTxGSgF,“When we see the Earth from space we see ourselves as a whole; we see the unity and not the divisions. It is such a… https://t.co/CJ8vTxGSgF,,,0,3,,en
LockheedMartin,4/17/2020 12:00,1.25112E+18,.@VivienneMachi of @Via_Satellite shares her experience from a ride along with the @SpaceForceDoD #AEHF6 satellite… https://t.co/Ve2VNq90bi,.@VivienneMachi of @Via_Satellite shares her experience from a ride along with the @SpaceForceDoD #AEHF6 satellite… https://t.co/Ve2VNq90bi,,,23,92,,en
ROKAutomation,3/6/2020 16:26,1.23596E+18,Are your hiring and retention practices – while well-intentioned – undermining your work to attract diverse talent?… https://t.co/Ekmtj1DpOQ,Are your hiring and retention practices – while well-intentioned – undermining your work to attract diverse talent?… https://t.co/Ekmtj1DpOQ,,,0,0,,en
FTI_Global,3/30/2020 12:01,1.2446E+18,What are the coronavirus implications for UK small- and mid-cap stocks? Our Richard Bullas and Dan Green weigh in. https://t.co/DbWs3SW5z5,What are the coronavirus implications for UK small- and mid-cap stocks? Our Richard Bullas and Dan Green weigh in. https://t.co/DbWs3SW5z5,,,0,1,,en
InterpublicIPG,3/25/2020 15:31,1.24284E+18,.@IPGLAB Director of Strategy Christina Adranly on why there are more opportunities than ever before for women to c… https://t.co/KwfWd6x49O,.@IPGLAB Director of Strategy Christina Adranly on why there are more opportunities than ever before for women to c… https://t.co/KwfWd6x49O,,,1,2,,en
DTE_Energy,6/9/2020 14:47,1.27037E+18,We're sharing #perspectives from our employees in the hopes of starting or continuing vital conversations. Newest e… https://t.co/4NvQhs3HqX,We're sharing #perspectives from our employees in the hopes of starting or continuing vital conversations. Newest e… https://t.co/4NvQhs3HqX,,,2,8,,en
CintasCorp,3/27/2020 19:22,1.24362E+18,https://t.co/XcTmmTuE9S,https://t.co/XcTmmTuE9S,,,6,24,,und
SPGlobal,4/15/2020 20:40,1.25052E+18,From @SPGlobalPlatts: @IMFNews predicts MENA oil exporters will lose $230 bil in revenue as fiscal breakevens soar:… https://t.co/Fg0iNiJec8,From @SPGlobalPlatts: @IMFNews predicts MENA oil exporters will lose $230 bil in revenue as fiscal breakevens soar:… https://t.co/Fg0iNiJec8,,,1,0,,en
Equinix,4/8/2020 14:20,1.24789E+18,See how ECX Fabric Customer Portal &amp; @UnitasGlobal #Cloud Connectivity Manager enable users to easily design &amp; buil… https://t.co/BQOmbfknQM,See how ECX Fabric Customer Portal &amp; @UnitasGlobal #Cloud Connectivity Manager enable users to easily design &amp; buil… https://t.co/BQOmbfknQM,,,0,1,,en
GoldmanSachs,2/17/2020 21:00,1.22951E+18,WATCH: $GS is committed to addressing #climatechange. Our episode of The Long &amp; Short of It focuses on the challeng… https://t.co/Wgw2cdbRVz,WATCH: $GS is committed to addressing #climatechange. Our episode of The Long &amp; Short of It focuses on the challeng… https://t.co/Wgw2cdbRVz,,,10,23,,en
MMC_Global,1/22/2020 21:00,1.22009E+18,A collision is taking place in #financial services between the vision mindset and the value mindset. How can firms… https://t.co/hqI8FwMRql,A collision is taking place in #financial services between the vision mindset and the value mindset. How can firms… https://t.co/hqI8FwMRql,,,3,5,,en
DiscoveryIncTV,6/10/2020 18:17,1.27078E+18,"Discovery is thrilled to join the #ALLINCHALLENGE to help feed those in need as a result of COVID-19! Live now, you… https://t.co/Hp5hBfv8M8","Discovery is thrilled to join the #ALLINCHALLENGE to help feed those in need as a result of COVID-19! Live now, you… https://t.co/Hp5hBfv8M8",,,0,2,,en
DTE_Energy,4/6/2020 18:15,1.24723E+18,Ron and other gas team members are out working and focused on the jobs that will continue to keep natural gas servi… https://t.co/80VQnTpJEa,Ron and other gas team members are out working and focused on the jobs that will continue to keep natural gas servi… https://t.co/80VQnTpJEa,,,1,7,,en
InterpublicIPG,1/13/2020 20:00,1.21681E+18,.@DetroitMetro names Reprise’s Jason Walker one of 20 Detroit-area photographers that you should be following on In… https://t.co/8LbGljiJip,.@DetroitMetro names Reprise’s Jason Walker one of 20 Detroit-area photographers that you should be following on In… https://t.co/8LbGljiJip,,,0,1,,en
AveryDennison,6/30/2020 0:23,1.27776E+18,"We're proud to support #PlayersTogether, a @PremierLeague players fund created to route financial contributions to… https://t.co/QR753rWzcY","We're proud to support #PlayersTogether, a @PremierLeague players fund created to route financial contributions to… https://t.co/QR753rWzcY",,,1,7,,en
roberthalf,2/10/2020 22:00,1.22699E+18,"Looking to move ahead in your IT career? Whether you're just starting off, or you're a seasoned veteran, these cert… https://t.co/ewmZDyyy4M","Looking to move ahead in your IT career? Whether you're just starting off, or you're a seasoned veteran, these cert… https://t.co/ewmZDyyy4M",,,2,2,,en
Microsoft,5/20/2020 16:53,1.26315E+18,"At every inflection point, the leaps forward were because of the contributions of the developers. https://t.co/rKvFIuo9BV","At every inflection point, the leaps forward were because of the contributions of the developers. https://t.co/rKvFIuo9BV",,,44,230,,en
NetApp,3/16/2020 22:00,1.23967E+18,Join us TOMORROW for the latest in our DevOps Master Class series. Deliver on DevOps: thePub NetApp's Developer Com… https://t.co/8KmhDSRNTq,Join us TOMORROW for the latest in our DevOps Master Class series. Deliver on DevOps: thePub NetApp's Developer Com… https://t.co/8KmhDSRNTq,,,2,2,,en
KCCorp,6/17/2020 16:59,1.2733E+18,"We are a trusted part of life in more than 175 countries, providing essentials to nearly one-quarter of the world's… https://t.co/Xt5wb129ED","We are a trusted part of life in more than 175 countries, providing essentials to nearly one-quarter of the world's… https://t.co/Xt5wb129ED",,,2,7,,en
JackHenryAssoc,5/13/2020 14:55,1.26058E+18,#WednesdayWisdom https://t.co/iCV5HLiy3o,#WednesdayWisdom https://t.co/iCV5HLiy3o,,,0,7,,und
Cisco,1/15/2020 19:38,1.21753E+18,"New year, better connectivity. Cisco's @everbo shares why #2020 will be the year of #5G. https://t.co/Bqm23Nsj7L… https://t.co/zrju3k6uKG","New year, better connectivity. Cisco's @everbo shares why #2020 will be the year of #5G. https://t.co/Bqm23Nsj7L… https://t.co/zrju3k6uKG",,,8,34,,en
HCAhealthcare,6/1/2020 22:14,1.26758E+18,"If you missed any performances during ""With Gratitude: A Virtual Concert Honoring HCA Healthcare Colleagues"", make… https://t.co/hdvTH1RObU","If you missed any performances during ""With Gratitude: A Virtual Concert Honoring HCA Healthcare Colleagues"", make… https://t.co/hdvTH1RObU",,,4,8,,en
MMC_Global,1/8/2020 21:00,1.21502E+18,"Many companies have underestimated experienced workers’ capacity to contribute, as well as the potential synergies… https://t.co/54uYNE1JRS","Many companies have underestimated experienced workers’ capacity to contribute, as well as the potential synergies… https://t.co/54uYNE1JRS",,,2,6,,en
Stryker_Jobs,2/3/2020 16:52,1.22438E+18,"Watch our Chairman and CEO, Kevin Lobo, on @MadMoneyOnCNBC with host @JimCramer https://t.co/Ca3s2vA3E3 #WeAreStryker #Stryker","Watch our Chairman and CEO, Kevin Lobo, on @MadMoneyOnCNBC with host @JimCramer https://t.co/Ca3s2vA3E3 #WeAreStryker #Stryker",,,1,2,,en
WaltDisneyCo,3/9/2020 17:02,1.23706E+18,"Today, an action-packed new trailer for Marvel Studios’ Black Widow made its debut. The film opens in U.S. theaters… https://t.co/RtIHS0xba8","Today, an action-packed new trailer for Marvel Studios’ Black Widow made its debut. The film opens in U.S. theaters… https://t.co/RtIHS0xba8",,,87,849,,en
GoldmanSachs,4/3/2020 18:00,1.24614E+18,What is the latest on the public health situation in Europe? $GS' Sharmin Mossavar-Rahmani discusses with infectiou… https://t.co/nAY9QL2bhC,What is the latest on the public health situation in Europe? $GS' Sharmin Mossavar-Rahmani discusses with infectiou… https://t.co/nAY9QL2bhC,,,4,12,,en
Amgen,7/1/2020 1:24,1.27814E+18,#ICYMI: Take a moment to watch this video that features testimonials from Amgen employees about #PRIDE2020. From se… https://t.co/RvKuR8gIE9,#ICYMI: Take a moment to watch this video that features testimonials from Amgen employees about #PRIDE2020. From se… https://t.co/RvKuR8gIE9,,,2,9,,en
Verizon,4/4/2020 16:08,1.24647E+18,Tune-in this weekend for virtual 🏎️💨: The eNASCAR @iRacing #ProInvitationalSeries on https://t.co/fsnjhTQIfX https://t.co/pB7WV13fBV,Tune-in this weekend for virtual 🏎️💨: The eNASCAR @iRacing #ProInvitationalSeries on https://t.co/fsnjhTQIfX https://t.co/pB7WV13fBV,,,4,13,,en
MDLZ,5/5/2020 9:02,1.2576E+18,Join the MDLZ team! See our latest job opening here: https://t.co/krYbTmKbli #MDLZJobs #Manufacturing,Join the MDLZ team! See our latest job opening here: https://t.co/krYbTmKbli #MDLZJobs #Manufacturing,,,0,1,,en
SPGlobal,6/20/2020 13:00,1.27433E+18,#ICYMI this week: @SPGMarketIntel digs into five key risk factors now driving state credit quality amidst the… https://t.co/RK5uFECWkE,#ICYMI this week: @SPGMarketIntel digs into five key risk factors now driving state credit quality amidst the… https://t.co/RK5uFECWkE,,,2,1,,en
CaterpillarInc,3/29/2020 14:43,1.24427E+18,"While races at the track are on hold, pro drivers, including our very own @TylerReddick, are competing in the virtu… https://t.co/91mzcsqdZP","While races at the track are on hold, pro drivers, including our very own @TylerReddick, are competing in the virtu… https://t.co/91mzcsqdZP",,,9,53,,en
Amgen,1/16/2020 14:07,1.21781E+18,"What constitutes a #DNA-encoded library? Chemical building blocks are tagged with a unique piece of DNA, the “barco… https://t.co/UXYqVQ7fTd","What constitutes a #DNA-encoded library? Chemical building blocks are tagged with a unique piece of DNA, the “barco… https://t.co/UXYqVQ7fTd",,,2,6,,en
MolsonCoors,4/15/2020 16:43,1.25046E+18,"Say ""Hello"" to Movo - a modern take on vino. Our new line of canned wine spritzers available in three refreshing fl… https://t.co/9Rfd44ufec","Say ""Hello"" to Movo - a modern take on vino. Our new line of canned wine spritzers available in three refreshing fl… https://t.co/9Rfd44ufec",,,4,10,,en
flir,6/17/2020 19:04,1.27333E+18,Does the color of your roof affect the temperature? This expert builder uses #FLIRONE to find out. Read more:… https://t.co/AJRmD1QTfq,Does the color of your roof affect the temperature? This expert builder uses #FLIRONE to find out. Read more:… https://t.co/AJRmD1QTfq,,,2,5,,en
DaVita,5/19/2020 19:01,1.26282E+18,Peritoneal dialysis is a needle-free treatment that you can perform at home during the day or even at night while y… https://t.co/G7yNlBBO3t,Peritoneal dialysis is a needle-free treatment that you can perform at home during the day or even at night while y… https://t.co/G7yNlBBO3t,,,0,3,,en
UPS,5/5/2020 3:00,1.25751E+18,"Make #MothersDay special, even if you’re away. Send her a care package using our tips and tricks.","Make #MothersDay special, even if you’re away. Send her a care package using our tips and tricks.",,,2,14,,en
